,timestamp,face_id,video,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
251,1.28,0,343,0.011000000000000001,0.094,-0.031,-0.018000000000000002,0.063,0.88,0.61,0.0,0.62,2.9,0.0,0.0,1.01,2.14,1.47,0.38,1.1,0.0,0.97,2.02,1.59,1.07
252,1.32,0,343,0.008,0.094,-0.027999999999999997,-0.015,0.062,0.73,0.2,0.0,0.27,2.93,0.0,0.0,1.75,2.27,0.88,0.43,2.52,0.62,0.89,1.91,0.18,1.2
253,1.36,0,343,0.006,0.091,-0.026000000000000002,-0.008,0.068,0.89,0.38,0.0,0.0,2.91,0.12,0.0,1.44,2.48,0.62,0.0,2.5,1.24,1.13,2.42,1.37,1.0
254,1.4,0,343,0.013000000000000001,0.081,-0.034,-0.016,0.055999999999999994,1.23,0.28,0.0,0.47,2.94,0.12,0.0,1.41,2.38,0.79,0.05,1.96,0.38,1.41,2.18,0.35,0.94
255,1.44,0,343,0.023,0.081,-0.033,-0.026000000000000002,0.031,1.1,0.29,0.0,0.68,3.03,0.0,0.0,1.93,2.17,0.85,0.0,1.91,0.0,1.43,1.66,0.05,0.76
256,1.48,0,343,0.033,0.085,-0.028999999999999998,-0.035,0.006,0.93,0.26,0.0,0.49,2.41,0.07,0.0,2.07,1.72,0.68,0.46,2.29,1.16,1.57,1.58,0.0,0.83
257,1.52,0,343,0.045,0.079,-0.033,-0.051,-0.018000000000000002,0.79,0.0,0.0,0.19,2.51,0.14,0.0,1.33,1.59,0.82,0.09,1.87,0.74,0.95,1.35,1.14,0.71
258,1.56,0,343,0.047,0.102,-0.009000000000000001,-0.04,-0.031,0.18,0.0,0.0,0.0,2.37,0.0,0.0,1.54,1.65,0.68,0.35,1.66,0.35,1.15,1.45,1.3,0.94
259,1.6,0,343,0.05,0.111,0.013000000000000001,-0.043,-0.046,0.52,0.18,0.0,0.32,2.51,1.08,0.0,2.15,2.01,0.19,0.18,1.23,0.0,0.73,1.68,0.63,0.93
260,1.64,0,343,0.057,0.115,0.02,-0.045,-0.06,0.2,0.0,0.0,0.0,2.58,0.0,0.0,2.47,1.99,0.3,0.07,1.41,0.8,0.75,1.56,1.71,0.88
261,1.68,0,343,0.052000000000000005,0.11599999999999999,0.033,-0.03,-0.079,0.47,0.13,0.0,0.0,2.42,0.0,0.0,2.27,2.03,0.0,0.0,0.76,1.46,0.55,1.38,1.09,0.82
262,1.72,0,343,0.05,0.129,0.05,-0.019,-0.08800000000000001,0.36,0.0,0.0,0.65,2.3,0.0,0.0,2.31,1.61,0.0,0.0,0.45,0.82,0.37,1.4,1.76,0.59
263,1.76,0,343,0.05,0.147,0.073,-0.012,-0.098,0.37,0.0,0.0,0.0,2.32,0.57,0.0,2.27,1.6,0.0,0.0,0.35,0.77,0.51,1.48,0.89,0.82
264,1.8,0,343,0.052000000000000005,0.159,0.09300000000000001,-0.006,-0.10400000000000001,0.39,0.01,0.0,0.46,2.24,1.08,0.0,2.46,1.89,0.49,0.0,0.24,0.51,0.19,1.55,0.21,0.93
265,1.84,0,343,0.045,0.165,0.10800000000000001,0.013999999999999999,-0.10400000000000001,0.42,0.0,0.0,1.15,2.41,0.51,0.0,2.58,2.27,0.3,0.0,0.0,0.0,0.27,1.64,1.27,1.16
266,1.88,0,343,0.048,0.161,0.1,0.015,-0.105,0.56,0.0,0.0,0.22,2.62,0.59,0.0,2.05,2.02,0.24,0.0,0.15,0.72,0.06,1.64,0.25,0.8
267,1.92,0,343,0.057,0.146,0.081,0.004,-0.096,0.35,0.0,0.0,0.0,2.62,0.25,0.0,1.66,2.17,0.78,0.0,0.36,0.22,0.42,1.69,1.79,0.94
268,1.96,0,343,0.06,0.135,0.065,0.001,-0.09699999999999999,0.43,0.0,0.0,0.18,2.78,0.12,0.0,2.22,2.27,0.64,0.08,0.12,0.29,0.0,1.63,1.38,1.06
269,2.0,0,343,0.064,0.114,0.043,-0.004,-0.098,0.22,0.04,0.0,0.0,2.87,0.93,0.0,2.45,2.35,0.7,0.0,0.62,0.05,0.63,1.62,1.3,0.95
270,2.04,0,343,0.065,0.109,0.037000000000000005,-0.01,-0.10300000000000001,0.13,0.0,0.0,0.11,3.16,0.12,0.0,1.52,2.57,0.8,0.0,0.91,0.0,1.03,1.85,1.26,1.0
271,2.08,0,343,0.064,0.114,0.033,-0.005,-0.094,0.0,0.0,0.0,0.0,3.07,0.95,0.0,1.76,2.41,0.56,0.0,0.0,0.0,0.0,1.7,1.27,1.04
272,2.12,0,343,0.061,0.125,0.04,-0.0,-0.07400000000000001,0.14,0.0,0.0,0.0,3.17,0.0,0.0,2.2,2.95,1.14,0.0,0.43,0.12,0.0,2.49,2.02,1.17
273,2.16,0,343,0.062,0.132,0.054000000000000006,-0.006,-0.054000000000000006,0.43,0.0,0.0,0.44,2.96,0.22,0.0,2.29,3.09,2.36,0.03,0.76,0.0,0.7,2.24,0.0,1.1
274,2.2,0,343,0.06,0.136,0.051,-0.006999999999999999,-0.027000000000000003,0.39,0.04,0.0,0.0,3.26,0.0,0.0,2.49,3.06,2.45,0.0,1.28,0.0,0.82,2.35,1.5,1.29
275,2.24,0,343,0.06,0.14800000000000002,0.07,-0.021,-0.001,0.53,0.08,0.0,0.19,3.0,0.0,0.0,2.99,3.24,1.96,0.22,0.81,0.0,0.12,2.91,1.05,1.07
276,2.28,0,343,0.057,0.171,0.099,-0.026000000000000002,0.021,1.23,0.27,0.0,0.47,3.51,0.0,0.0,3.12,3.27,2.18,0.0,1.54,0.0,0.93,2.57,1.81,1.35
277,2.32,0,343,0.055,0.175,0.106,-0.037000000000000005,0.051,0.74,0.37,0.0,0.0,3.25,0.0,0.0,2.9,3.17,3.12,0.0,2.18,0.51,1.2,2.68,1.45,1.25
278,2.36,0,343,0.045,0.19,0.126,-0.034,0.07400000000000001,1.21,0.52,0.0,0.37,3.04,0.0,0.0,3.16,3.34,2.41,0.0,1.74,1.53,0.79,2.87,0.0,1.23
279,2.4,0,343,0.037000000000000005,0.193,0.124,-0.032,0.091,1.12,0.38,0.0,1.12,3.43,0.0,0.0,3.02,2.96,2.3,0.0,1.78,0.45,0.87,2.71,1.22,1.29
280,2.44,0,343,0.025,0.18100000000000002,0.111,-0.018000000000000002,0.105,1.82,0.56,0.0,0.39,3.27,0.0,0.0,3.26,2.96,2.07,0.0,1.92,1.17,0.65,2.93,0.11,1.18
281,2.48,0,343,0.011000000000000001,0.185,0.11900000000000001,-0.003,0.121,1.08,0.71,0.0,0.3,3.48,0.0,0.0,2.88,3.32,1.98,0.0,2.63,0.39,1.4,2.97,1.17,1.18
282,2.52,0,343,-0.0,0.187,0.11699999999999999,0.006999999999999999,0.134,1.54,0.61,0.0,0.14,3.32,0.0,0.0,3.08,3.17,2.51,0.0,1.95,0.33,1.05,2.88,0.1,1.29
283,2.56,0,343,-0.006999999999999999,0.185,0.113,0.01,0.138,1.21,0.61,0.0,0.06,3.41,0.0,0.0,3.15,2.99,2.38,0.0,2.33,1.05,0.89,2.9,1.0,1.15
284,2.6,0,343,-0.013999999999999999,0.187,0.11199999999999999,0.013000000000000001,0.145,1.31,0.62,0.0,0.0,2.99,0.0,0.0,2.84,2.76,2.76,0.0,2.06,1.72,0.66,3.15,0.14,1.17
285,2.64,0,343,-0.023,0.183,0.107,0.02,0.156,1.43,0.82,0.0,0.65,3.22,0.0,0.0,2.79,3.06,2.25,0.0,2.55,0.62,1.04,3.29,0.4,1.06
286,2.68,0,343,-0.024,0.171,0.09699999999999999,0.013999999999999999,0.158,1.42,0.93,0.0,0.0,3.28,0.0,0.0,3.06,3.07,2.56,0.0,3.05,0.61,0.65,3.27,1.88,1.13
287,2.72,0,343,-0.03,0.166,0.09,0.022000000000000002,0.166,1.27,0.81,0.0,0.48,3.21,0.0,0.0,2.88,3.0,1.86,0.0,1.52,1.06,0.27,3.27,0.0,0.93
288,2.76,0,343,-0.039,0.17,0.095,0.028999999999999998,0.162,1.43,0.97,0.0,0.56,3.33,0.0,0.0,2.86,3.0,1.92,0.0,2.09,0.64,0.78,3.19,0.66,0.96
289,2.8,0,343,-0.049,0.193,0.11199999999999999,0.038,0.16699999999999998,1.24,0.98,0.0,0.04,3.37,0.0,0.0,2.25,3.07,1.57,0.12,2.02,1.02,0.98,3.28,0.74,1.41
290,2.84,0,343,-0.048,0.192,0.11199999999999999,0.031,0.168,1.44,0.93,0.0,0.01,3.27,0.0,0.0,2.86,2.99,2.19,0.0,2.54,1.22,1.11,3.29,1.46,1.29
291,2.88,0,343,-0.057999999999999996,0.185,0.109,0.044000000000000004,0.165,1.6,0.98,0.0,0.41,3.29,0.0,0.0,3.33,2.94,3.01,0.0,2.11,0.79,0.78,2.91,0.21,1.38
292,2.92,0,343,-0.069,0.21600000000000003,0.159,0.057999999999999996,0.166,1.74,1.14,0.0,0.09,3.07,0.0,0.0,3.28,3.01,2.03,0.02,2.08,0.36,0.61,2.94,0.0,1.07
293,2.96,0,343,-0.08,0.23399999999999999,0.192,0.075,0.166,2.26,1.33,0.0,0.73,3.03,0.0,0.0,3.38,2.97,3.12,0.24,1.55,0.89,0.61,2.92,0.42,1.4
294,3.0,0,343,-0.085,0.251,0.239,0.085,0.16399999999999998,2.15,1.24,0.31,0.89,2.87,0.0,0.0,3.28,2.74,3.07,0.15,2.31,1.33,0.59,2.45,0.0,1.43
295,3.04,0,343,-0.09,0.285,0.29,0.092,0.153,2.07,1.06,0.0,0.23,3.24,0.0,0.0,3.42,2.97,3.17,0.47,1.99,1.75,0.52,2.8,1.36,1.22
296,3.08,0,343,-0.078,0.28300000000000003,0.29100000000000004,0.07400000000000001,0.14400000000000002,2.44,1.65,0.8,0.4,2.87,0.0,0.0,3.42,2.92,3.27,0.32,1.99,0.99,0.03,3.08,0.94,1.24
297,3.12,0,343,-0.066,0.242,0.23800000000000002,0.065,0.14,2.3,1.39,0.78,0.65,2.74,0.0,0.0,3.55,2.94,2.52,0.09,1.61,0.9,0.32,2.6,0.76,1.24
298,3.16,0,343,-0.053,0.20600000000000002,0.18600000000000003,0.057,0.131,1.96,1.15,0.75,0.0,2.98,0.0,0.0,3.35,2.87,2.62,0.0,1.26,0.76,0.47,2.56,0.56,1.12
299,3.2,0,343,-0.043,0.2,0.166,0.045,0.12300000000000001,1.57,0.91,0.77,0.1,3.0,0.0,0.0,2.98,3.0,2.93,0.0,1.0,1.0,0.4,2.65,0.56,1.12
300,3.24,0,343,-0.05,0.19399999999999998,0.161,0.06,0.12300000000000001,2.35,1.55,0.23,0.0,3.18,0.0,0.0,3.23,3.0,2.01,0.0,1.86,0.84,0.73,2.68,1.0,0.93
301,3.28,0,343,-0.057999999999999996,0.172,0.141,0.079,0.122,1.96,2.04,0.47,0.85,3.41,0.0,0.0,3.28,3.0,2.57,0.0,1.38,1.07,0.17,2.94,0.45,0.77
302,3.32,0,343,-0.059000000000000004,0.168,0.146,0.091,0.10300000000000001,2.08,2.03,0.45,0.07,3.19,0.0,0.0,3.13,2.93,2.75,0.0,0.73,1.22,0.12,2.74,0.15,0.93
303,3.36,0,343,-0.049,0.149,0.128,0.083,0.092,1.97,1.87,0.55,0.37,3.27,0.0,0.0,3.11,2.91,2.52,0.0,0.91,1.25,0.26,2.76,0.6,0.78
304,3.4,0,343,-0.036000000000000004,0.11900000000000001,0.091,0.078,0.079,1.58,1.62,0.73,0.6,3.1,0.0,0.0,2.33,2.53,2.18,0.0,0.99,1.06,0.06,2.52,0.03,0.91
305,3.44,0,343,-0.027000000000000003,0.08199999999999999,0.044000000000000004,0.077,0.055999999999999994,1.61,1.37,0.15,0.49,3.32,0.02,0.0,2.2,2.77,1.91,0.0,0.29,0.53,0.08,2.51,0.0,0.47
307,3.52,0,343,0.035,0.037000000000000005,-0.079,-0.002,0.017,1.39,1.63,0.97,0.8,2.68,0.88,0.0,1.04,1.82,1.34,0.3,1.24,0.47,0.0,2.81,0.25,0.01
308,3.56,0,343,0.034,-0.073,-0.132,-0.031,-0.012,1.8,1.06,0.98,0.49,2.45,1.78,0.0,1.49,1.21,2.36,0.71,1.05,1.4,0.3,2.36,1.74,0.04
309,3.6,0,343,0.028999999999999998,-0.068,-0.17300000000000001,-0.05,-0.04,2.11,0.97,0.51,0.52,1.93,1.38,0.13,1.57,1.17,1.48,0.05,0.13,0.64,0.15,2.41,1.81,0.0
310,3.64,0,343,0.038,-0.04,-0.231,-0.062,-0.063,2.36,0.91,0.18,1.39,2.33,2.48,0.3,2.45,1.21,1.53,0.37,0.22,0.82,0.39,2.73,1.43,0.03
311,3.68,0,343,0.07200000000000001,-0.021,-0.253,-0.071,-0.075,2.23,1.4,0.64,0.6,2.28,1.83,0.0,2.06,1.33,1.1,0.66,1.0,0.54,0.8,3.06,1.81,0.08
312,3.72,0,343,0.038,0.019,-0.264,-0.039,-0.077,1.73,1.21,1.32,0.96,2.96,1.66,0.0,2.08,1.82,1.74,0.27,1.55,0.61,0.83,3.61,0.84,0.22
313,3.76,0,343,-0.005,-0.051,-0.28600000000000003,-0.016,-0.075,2.19,1.77,1.49,0.83,3.19,1.05,0.0,2.71,2.13,2.13,0.19,1.17,0.94,0.71,4.68,0.45,0.0
314,3.8,0,343,0.034,-0.027999999999999997,-0.303,0.005,-0.066,2.34,2.12,1.34,0.86,3.69,1.73,0.0,2.73,2.51,1.92,0.0,0.95,0.07,0.31,5.0,1.01,0.0
315,3.84,0,343,-0.031,-0.027999999999999997,-0.287,0.006,-0.053,2.21,1.59,1.34,0.26,3.62,1.18,0.0,2.87,2.56,1.99,0.0,1.02,0.52,0.0,5.0,0.0,0.2
316,3.88,0,343,-0.001,0.003,-0.265,0.002,-0.032,2.38,1.44,1.13,0.28,3.76,0.8,0.0,2.68,2.62,2.05,0.0,1.13,1.15,0.0,5.0,0.4,0.33
317,0.0,0,419,-0.37200000000000005,-0.012,-0.033,0.33799999999999997,0.003,0.61,0.03,2.53,0.16,0.05,0.31,0.46,0.48,0.22,0.0,0.47,0.0,0.0,0.0,1.35,1.33,0.0
318,0.0,1,419,0.337,-0.065,-0.055,-0.174,-0.094,0.37,0.0,0.83,0.53,0.2,0.86,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.47,1.62,0.0
319,0.0,2,419,-0.087,0.253,0.195,0.149,0.019,0.37,0.0,0.67,0.78,1.08,0.94,0.0,0.87,1.23,0.47,0.0,0.0,0.55,0.0,1.56,1.25,0.0
320,0.1,0,419,-0.368,-0.012,-0.031,0.33,0.006,0.78,0.24,2.34,0.44,0.13,0.62,0.6,0.4,0.28,0.0,0.58,0.16,0.0,0.0,1.38,1.27,0.0
321,0.1,1,419,0.327,-0.057,-0.043,-0.155,-0.09300000000000001,0.37,0.0,1.11,0.54,0.28,1.21,0.0,0.0,0.0,0.0,0.05,0.69,0.0,0.0,0.42,1.49,0.0
322,0.1,2,419,-0.009000000000000001,0.266,0.21899999999999997,0.03,0.027999999999999997,0.77,0.17,0.62,0.86,0.47,0.71,0.0,1.41,1.43,0.63,0.43,0.0,0.94,0.0,1.17,0.84,0.0
323,0.2,0,419,-0.364,-0.015,-0.026000000000000002,0.321,0.003,0.93,0.64,2.3,0.36,0.11,0.0,0.37,0.31,0.16,0.0,0.55,0.19,0.0,0.0,0.98,0.83,0.0
324,0.2,1,419,0.321,-0.054000000000000006,-0.038,-0.14300000000000002,-0.095,0.54,0.0,0.86,1.01,0.28,0.67,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.44,1.29,0.0
325,0.2,2,419,-0.027000000000000003,0.271,0.22699999999999998,0.064,0.013000000000000001,0.14,0.0,0.65,0.24,1.13,1.78,0.0,1.34,1.95,0.36,0.03,0.0,0.83,0.0,1.59,0.94,0.0
326,0.3,0,419,-0.361,0.002,-0.005,0.315,-0.003,1.01,0.52,2.38,0.16,0.15,0.3,0.41,0.47,0.35,0.0,0.44,0.0,0.06,0.0,1.21,1.25,0.0
327,0.3,1,419,0.318,-0.049,-0.031,-0.139,-0.091,0.33,0.0,0.89,0.67,0.28,1.13,0.0,0.03,0.0,0.0,0.0,0.15,0.0,0.0,0.59,1.45,0.0
328,0.3,2,419,-0.08,0.249,0.196,0.146,0.018000000000000002,0.0,0.0,0.89,0.83,1.5,1.04,0.37,1.44,1.82,1.14,0.0,0.0,0.93,0.0,1.57,0.67,0.0
329,0.4,0,419,-0.361,-0.005,-0.013999999999999999,0.314,0.003,0.89,0.52,2.14,0.3,0.28,0.42,0.37,0.52,0.27,0.0,0.32,0.0,0.0,0.0,1.23,0.81,0.0
330,0.4,1,419,0.317,-0.045,-0.026000000000000002,-0.136,-0.08800000000000001,0.44,0.0,1.28,0.87,0.32,1.31,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.74,1.5,0.0
331,0.4,2,419,-0.022000000000000002,0.213,0.163,0.06,0.027999999999999997,0.25,0.0,0.87,0.55,1.36,1.84,0.12,1.36,1.95,0.91,0.0,0.0,1.11,0.0,1.35,0.98,0.0
332,0.5,0,419,-0.36,-0.013000000000000001,-0.023,0.313,0.004,1.14,0.71,2.07,0.22,0.09,0.0,0.3,0.6,0.25,0.0,0.32,0.0,0.0,0.0,1.16,1.15,0.0
333,0.5,1,419,0.317,-0.040999999999999995,-0.023,-0.135,-0.086,0.53,0.0,1.28,0.72,0.33,1.38,0.0,0.18,0.0,0.0,0.01,0.0,0.0,0.0,0.85,1.73,0.0
334,0.5,2,419,0.022000000000000002,0.21899999999999997,0.168,-0.003,0.023,0.61,0.0,0.99,0.99,1.4,1.84,0.2,1.33,1.9,1.14,0.0,0.0,1.14,0.0,1.15,0.28,0.0
335,0.6,0,419,-0.361,-0.013000000000000001,-0.028999999999999998,0.314,0.005,0.61,0.29,2.01,0.32,0.29,0.2,0.36,0.35,0.12,0.0,0.61,0.06,0.16,0.0,1.05,1.23,0.0
336,0.6,1,419,0.318,-0.038,-0.018000000000000002,-0.138,-0.08800000000000001,0.3,0.0,1.26,0.81,0.37,1.4,0.0,0.2,0.0,0.0,0.15,0.14,0.0,0.0,0.7,1.53,0.0
337,0.6,2,419,0.042,0.24100000000000002,0.195,-0.034,0.03,0.54,0.23,1.49,0.91,1.09,2.94,0.47,1.57,1.75,1.17,0.0,0.0,0.82,0.14,1.15,0.69,0.0
338,0.7,0,419,-0.363,-0.017,-0.031,0.317,0.005,0.73,0.32,1.8,0.0,0.06,0.0,0.31,0.42,0.22,0.0,0.4,0.1,0.16,0.0,0.92,1.12,0.0
339,0.7,1,419,0.316,-0.039,-0.018000000000000002,-0.135,-0.09,0.07,0.0,1.19,0.83,0.33,1.28,0.0,0.3,0.0,0.0,0.11,0.0,0.0,0.0,0.72,1.42,0.0
340,0.7,2,419,0.048,0.23199999999999998,0.182,-0.040999999999999995,0.036000000000000004,0.81,0.11,1.01,0.22,1.24,1.84,0.41,1.72,1.77,1.1,0.12,0.0,0.83,0.0,1.21,0.62,0.0
341,0.8,0,419,-0.36700000000000005,-0.02,-0.033,0.324,0.004,0.53,0.4,1.86,0.15,0.16,0.0,0.62,0.41,0.23,0.0,0.34,0.1,0.0,0.0,1.11,1.2,0.0
342,0.8,1,419,0.315,-0.044000000000000004,-0.023,-0.132,-0.09300000000000001,0.4,0.0,1.18,0.92,0.4,0.85,0.0,0.09,0.0,0.0,0.21,0.0,0.0,0.0,0.6,1.3,0.0
343,0.8,2,419,-0.004,0.19899999999999998,0.142,0.035,0.034,0.19,0.0,0.51,0.7,1.4,2.23,0.21,1.09,1.85,0.65,0.0,0.0,0.62,0.07,1.31,0.58,0.0
344,0.9,0,419,-0.37,-0.022000000000000002,-0.035,0.32899999999999996,0.002,0.87,0.69,1.86,0.8,0.16,0.26,0.35,0.56,0.07,0.0,0.39,0.05,0.0,0.0,0.93,1.0,0.0
345,0.9,1,419,0.312,-0.046,-0.026000000000000002,-0.127,-0.095,0.22,0.0,1.14,0.95,0.45,1.05,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.68,1.63,0.0
346,0.9,2,419,-0.02,0.17800000000000002,0.107,0.064,0.027000000000000003,0.62,0.0,0.61,0.68,1.57,1.95,0.42,1.37,2.0,1.06,0.0,0.0,1.15,0.22,1.72,0.85,0.0
347,1.0,0,419,-0.371,-0.023,-0.036000000000000004,0.32799999999999996,0.004,0.61,0.49,2.08,0.84,0.18,0.0,0.51,0.57,0.24,0.0,0.44,0.0,0.0,0.0,1.43,1.18,0.0
348,1.0,1,419,0.311,-0.048,-0.027999999999999997,-0.124,-0.098,0.69,0.0,1.38,0.81,0.41,1.63,0.0,0.18,0.0,0.0,0.23,0.16,0.0,0.0,0.64,1.92,0.0
349,1.0,2,419,-0.025,0.183,0.11199999999999999,0.07400000000000001,0.025,0.38,0.0,0.72,0.3,1.69,1.84,0.41,1.61,2.06,1.19,0.0,0.0,0.85,0.16,1.75,1.24,0.0
350,1.1,0,419,-0.377,-0.023,-0.048,0.33799999999999997,0.011000000000000001,0.53,0.18,1.99,0.0,0.35,0.0,0.36,0.45,0.22,0.0,0.45,0.03,0.13,0.0,1.01,1.25,0.0
351,1.1,1,419,0.313,-0.05,-0.032,-0.127,-0.1,0.87,0.0,1.31,1.09,0.34,1.46,0.0,0.0,0.0,0.0,0.28,0.16,0.0,0.0,0.51,1.37,0.0
352,1.1,2,419,-0.02,0.228,0.17,0.07,0.026000000000000002,0.34,0.0,0.49,0.7,1.38,1.81,0.17,1.33,1.83,0.96,0.0,0.0,1.55,0.23,2.02,1.04,0.0
353,1.2,0,419,-0.376,-0.017,-0.033,0.33299999999999996,0.006,0.75,0.59,2.02,0.43,0.07,0.0,0.17,0.62,0.21,0.0,0.33,0.0,0.0,0.0,1.62,1.79,0.0
354,1.2,1,419,0.312,-0.051,-0.033,-0.124,-0.10400000000000001,0.88,0.0,1.61,0.82,0.37,1.09,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.0,0.45,1.11,0.0
355,1.2,2,419,-0.037000000000000005,0.233,0.179,0.096,0.025,0.54,0.0,0.49,0.54,1.63,1.81,0.51,1.41,2.07,1.28,0.0,0.0,0.57,0.0,2.05,0.66,0.0
356,1.3,0,419,-0.376,-0.02,-0.034,0.33299999999999996,0.004,0.84,0.35,2.32,0.35,0.08,0.0,0.16,0.62,0.21,0.0,0.26,0.0,0.0,0.0,1.54,1.81,0.0
357,1.3,1,419,0.308,-0.052000000000000005,-0.035,-0.11699999999999999,-0.109,0.36,0.0,1.09,0.72,0.48,0.82,0.0,0.0,0.0,0.0,0.19,0.15,0.0,0.0,0.45,1.44,0.0
358,1.3,2,419,-0.084,0.214,0.147,0.162,0.031,0.53,0.0,0.1,0.41,1.56,1.17,0.12,0.98,1.79,1.27,0.0,0.0,0.84,0.0,1.86,0.03,0.0
359,1.4,0,419,-0.373,-0.011000000000000001,-0.022000000000000002,0.33,-0.005,1.07,0.79,2.25,0.34,0.06,0.26,0.27,0.63,0.29,0.0,0.35,0.0,0.0,0.0,1.3,0.96,0.0
360,1.4,1,419,0.301,-0.051,-0.031,-0.102,-0.111,0.59,0.0,1.27,1.16,0.34,0.99,0.0,0.0,0.0,0.0,0.22,0.03,0.0,0.0,0.46,1.67,0.0
361,1.4,2,419,-0.053,0.19,0.12,0.111,0.042,0.92,0.02,0.07,1.09,1.12,2.02,0.0,0.66,1.84,1.36,0.0,0.0,0.96,0.0,1.63,0.0,0.0
362,1.5,0,419,-0.371,-0.005,-0.016,0.326,-0.008,1.19,0.6,2.44,0.0,0.16,0.0,0.57,0.54,0.32,0.0,0.24,0.0,0.0,0.0,1.08,0.71,0.0
363,1.5,1,419,0.29600000000000004,-0.05,-0.032,-0.09300000000000001,-0.114,0.71,0.0,1.29,0.65,0.43,1.11,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.46,1.24,0.0
364,1.5,2,419,-0.024,0.184,0.11699999999999999,0.07,0.034,0.75,0.6,0.24,1.62,1.21,1.28,0.0,1.22,2.12,1.09,0.0,0.0,0.73,0.08,1.69,0.99,0.0
365,1.6,0,419,-0.368,-0.006,-0.013000000000000001,0.322,-0.008,0.8,0.55,1.85,0.4,0.09,0.37,0.5,0.2,0.23,0.0,0.16,0.0,0.0,0.0,0.7,0.46,0.0
366,1.6,1,419,0.29,-0.04,-0.021,-0.081,-0.11199999999999999,1.22,0.0,1.7,0.93,0.54,1.15,0.0,0.17,0.0,0.0,0.19,0.01,0.0,0.0,0.66,1.25,0.0
367,1.6,2,419,0.022000000000000002,0.258,0.204,0.006999999999999999,0.013000000000000001,1.02,1.44,0.22,0.98,1.79,1.19,0.0,1.29,2.43,1.53,0.0,0.23,1.17,0.0,1.79,0.56,0.0
368,1.7,0,419,-0.369,-0.001,-0.006999999999999999,0.324,-0.012,0.72,0.62,1.95,0.14,0.04,0.17,0.58,0.62,0.37,0.0,0.33,0.0,0.0,0.0,0.79,0.66,0.0
369,1.7,1,419,0.285,-0.037000000000000005,-0.013999999999999999,-0.071,-0.109,1.06,0.0,1.52,1.73,0.48,1.09,0.0,0.25,0.0,0.0,0.21,0.0,0.0,0.0,0.68,1.52,0.0
370,1.7,2,419,-0.032,0.3,0.248,0.096,-0.003,0.22,0.19,0.54,0.0,2.25,1.6,0.65,1.84,2.7,1.6,0.0,0.26,0.51,0.0,2.6,1.42,0.0
371,1.8,0,419,-0.369,-0.001,-0.012,0.325,-0.01,0.89,0.57,2.19,0.04,0.08,0.33,0.82,0.0,0.15,0.0,0.26,0.0,0.0,0.0,0.67,0.94,0.0
372,1.8,1,419,0.28300000000000003,-0.036000000000000004,-0.012,-0.067,-0.111,1.31,0.0,1.58,1.26,0.42,1.11,0.0,0.0,0.0,0.0,0.15,0.08,0.0,0.0,0.77,0.89,0.0
373,1.8,2,419,-0.079,0.203,0.12300000000000001,0.168,0.026000000000000002,0.0,0.0,0.81,0.0,2.52,2.01,0.82,1.64,2.12,1.89,0.0,0.0,0.78,0.0,2.36,0.0,0.26
374,1.9,0,419,-0.369,-0.006999999999999999,-0.012,0.325,-0.006,0.82,0.77,1.97,1.02,0.0,0.0,0.42,0.17,0.26,0.0,0.33,0.0,0.09,0.0,0.76,0.61,0.0
375,1.9,1,419,0.28,-0.034,-0.006999999999999999,-0.063,-0.114,1.55,0.0,1.81,1.43,0.62,0.78,0.0,0.0,0.0,0.0,0.27,0.05,0.0,0.0,0.64,0.89,0.0
376,1.9,2,419,-0.09,0.191,0.098,0.185,0.038,0.0,0.0,0.45,0.46,2.51,2.2,0.6,1.71,2.48,2.45,0.0,0.0,0.01,0.0,2.43,0.0,0.0
377,2.0,0,419,-0.37,-0.003,-0.011000000000000001,0.327,-0.011000000000000001,0.92,0.51,1.79,0.25,0.0,0.0,0.37,0.4,0.25,0.0,0.24,0.0,0.0,0.0,0.6,0.16,0.0
378,2.0,1,419,0.273,-0.032,-0.003,-0.049,-0.11199999999999999,1.55,0.0,1.97,1.61,0.62,0.95,0.0,0.08,0.0,0.0,0.32,0.0,0.0,0.0,0.7,1.27,0.0
379,2.0,2,419,-0.11199999999999999,0.20800000000000002,0.114,0.218,0.047,0.41,0.0,0.69,0.46,2.31,1.61,0.32,2.07,2.27,2.95,0.0,0.0,0.19,0.75,2.75,0.14,0.26
380,2.1,0,419,-0.37200000000000005,-0.006,-0.013000000000000001,0.332,-0.011000000000000001,0.73,0.31,2.07,0.42,0.13,0.26,0.86,0.19,0.28,0.0,0.25,0.0,0.0,0.0,0.73,0.28,0.0
